Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2023-03-07,320.04,321.92,319.64,319.8,132305543,-0.0036,0,-1.14,7567962800562,1696415653949210,-0.0035520658066927613,-0.47181371189968435,52.25675363200786,317.632,320.0315,313.17366666666663,326.81221463786557,313.2507853621344
2023-03-08,316.14,316.88,314.77,315.38,143256632,-0.0138,0,-4.42,7428512223938,1673241096299526,-0.0138211382113822,-0.5914946992335325,46.33228132907984,317.74800000000005,319.773,313.29266666666666,326.8429592643922,312.70304073560783
2023-03-09,316.57,317.19,313.59,314.04,166456519,-0.0042,0,-1.34,7826471728918,1664415200001343,-0.004248842665990127,-0.7259549809255618,44.67851851063609,317.304,319.1935,313.3328333333333,326.14717607817374,312.2398239218262
2023-03-10,310.15,311.55,309.12,310.65,121792716,-0.0108,0,-3.39,5784256376233,1648463300556283,-0.010794803209782322,-0.9918016204264382,40.718801837758505,316.162,318.48100000000005,313.3496666666667,325.8572074265959,311.1047925734042
2023-03-13,311.77,313.69,308.03,313.21,125377574,0.008199999999999999,1,2.56,5887628916564,1662243648401130,0.008240785449863175,-0.9440869472629474,44.70429183208131,314.616,317.957,313.4105,325.2672724983525,310.6467275016475
2023-03-14,310.18,310.35,305.45,305.58,129872521,-0.024399999999999998,0,-7.63,5736253971792,1621219961263661,-0.024360652597298915,-1.3504896292054822,36.769707483321206,311.772,317.1485,313.283,326.01337738212834,308.2836226178717
2023-03-15,309.75,311.42,307.81,309.1,112057164,0.0115,1,3.52,5480004581227,1641776730251972,0.011519078473722244,-1.30557498086947,41.893618746420465,310.516,316.42999999999995,313.3058333333334,325.4568754284177,307.4031245715822
2023-03-16,305.87,309.27,304.63,308.39,111884405,-0.0023,0,-0.71,6171423062441,1641145849895898,-0.0022969912649629665,-1.2471109219449126,41.168938461374026,309.38599999999997,315.95,313.321,325.5938830353843,306.3061169646157
2023-03-17,312.2,312.68,309.8,312.07,126075336,0.011899999999999999,1,3.68,6707528858297,1653664430327650,0.011932942053892726,-0.9002171753199972,46.34916996877838,309.66999999999996,315.3485,313.40933333333334,324.3642446170671,306.33275538293293
2023-03-20,311.59,313.44,309.39,309.49,89484091,-0.0083,0,-2.58,4321397343900,1640468788248473,-0.008267375909251085,-0.7881728301297266,43.459902157989795,308.92600000000004,314.784,313.5,323.7825096543914,305.7854903456086
2023-03-21,311.86,312.05,309.64,310.36,84166007,0.0028000000000000004,1,0.87,4117286197671,1645799384352224,0.002811076286794334,-0.6072337442073166,44.71150019700861,309.882,314.2125,313.6188333333333,322.8011131010877,305.62388689891225
2023-03-22,313.33,314.26,311.94,314.11,93689456,0.0121,1,3.75,5073664318193,1666950168327095,0.012082742621471798,-0.20741901504991023,49.86331919001537,310.884,313.84000000000003,313.72933333333333,321.7402658183239,305.93973418167616
2023-03-23,311.51,315.75,311.41,315.75,111562635,0.0052,1,1.64,5903189674854,1673016742574404,0.005221100888223917,0.17444125743292993,51.9711011508876,312.35600000000005,313.8305,313.95733333333334,321.72109307024357,305.9399069297564
2023-03-24,315.17,315.86,312.49,314.3,110748782,-0.0046,0,-1.45,5880335275191,1664398271276447,-0.00459224069675368,0.3274361097219285,49.97080062309676,312.802,313.5735,314.1578333333333,321.03996174571176,306.1070382542883
2023-03-27,314.83,314.84,311.24,312.85,100986815,-0.0046,0,-1.45,5418111113056,1659545248346694,-0.004613426662424369,0.32821601439682047,47.981977516022866,313.474,313.369,314.3016666666667,320.6778163200465,306.0601836799536
2023-03-28,314.15,316.36,313.49,316.36,120382700,0.011200000000000002,1,3.51,5393876425046,1677132815147102,0.011219434233658232,0.5493371967565321,52.87171234184438,314.67400000000004,313.49,314.6228333333333,320.9118757736961,306.0681242263039
2023-03-29,315.68,317.03,314.94,317.01,152849174,0.0021,1,0.65,5898626574097,1682092005706339,0.0020546213174863492,0.7132019163750953,53.738949511853136,315.254,313.6005,315.05466666666666,321.1616017054512,306.03939829454885
2023-03-30,318.51,319.48,316.78,318.05,187349495,0.0033,1,1.04,7712730924155,1688082451298590,0.0032806536071416925,0.8558526924690204,55.160688345539434,315.714,313.68999999999994,315.52566666666667,321.4154928645476,305.96450713545227
2023-03-31,319.6,322.54,319.17,322.03,194244791,0.0125,1,3.98,9773751592338,1707440615398365,0.01251375569878932,1.1634022605585579,60.20155135480813,317.26,313.9735,316.06649999999996,322.44976633608076,305.49723366391925
2023-04-03,323.18,323.21,319.73,320.38,137960709,-0.0051,0,-1.65,7276001574881,1698414569393053,-0.0051237462348228124,1.1962398639123553,57.32434749814062,318.76599999999996,313.94550000000004,316.47316666666666,322.33276290276973,305.55823709723035
2023-04-04,320.97,322.85,320.24,321.75,155302511,0.0043,1,1.37,9273697451851,1704545288994283,0.0042761720456958585,1.245174800500628,59.07335009247257,319.84399999999994,314.043,316.8711666666667,322.7398479347506,305.3461520652494
2023-04-05,322.04,323.96,321.35,323.56,121196254,0.005600000000000001,1,1.81,6690163537030,1714970240025787,0.005625485625485593,1.3268757503024802,61.328345823425316,321.154,314.452,317.23833333333334,324.08128782414235,304.82271217585765
2023-04-06,322.37,322.4,317.78,317.82,145369418,-0.0177,0,-5.74,7946591980582,1688551356886839,-0.017740140932130055,0.9399833235526467,51.61566616289185,321.108,314.64099999999996,317.3738333333333,324.3783012688411,304.90369873115884
2023-04-07,321.29,323.89,320.53,323.36,137010801,0.0174,1,5.54,7834873405688,1711192261941777,0.01743125039330451,0.9973880225920148,58.454531211843836,321.37399999999997,315.2765,317.6036666666667,325.53409089651046,305.01890910348953
2023-04-10,323.27,327.89,323.07,326.38,144407683,0.009300000000000001,1,3.02,8966998816695,1727450440629792,0.009339435922810502,1.167166541555112,61.63774127787861,322.57399999999996,315.935,317.8703333333333,327.21716025414344,304.65283974585657
2023-04-11,328.0,331.58,326.87,330.87,148445298,0.0138,1,4.49,9945339065935,1753103698885019,0.013756970402598157,1.4896304804642173,65.82967860312914,324.39799999999997,317.1995,318.2065,329.20187222386363,305.19712777613637
2023-04-12,330.88,332.8,329.77,332.09,252054775,0.0037,1,1.22,10197042353239,1755252529834798,0.0036872487683983213,1.6788116601933007,66.8884171514294,326.104,318.34900000000005,318.51183333333336,331.38727273837196,305.31072726162813
2023-04-13,330.06,333.09,329.63,333.09,172637257,0.003,1,1.0,8644091593974,1764353887219433,0.0030112318949682138,1.75667036113384,67.76992430375682,329.158,319.584,318.79600000000005,333.2777480625346,305.8902519374654
2023-04-14,335.42,335.77,332.49,333.68,298774120,0.0018,1,0.59,9378117953242,1769368283334995,0.0017712930439222063,1.7305037580297244,68.30604069958774,331.222,320.6645,319.1281666666667,335.2005317487328,306.1284682512671
2023-04-17,333.62,334.3,332.18,333.92,244966264,0.0007000000000000001,1,0.24,9129520754167,1771095704936291,0.0007192519779428697,1.6142274557827911,68.53532007786917,332.73,321.886,319.495,336.56577302277424,307.2062269772258
2023-04-18,334.93,334.97,331.35,333.5,238293765,-0.0013,0,-0.42,9609387789762,1767972001794584,-0.0012577862961188346,1.4017687267133243,67.61350317003505,333.25600000000003,323.043,319.8231666666667,337.55328614466885,308.53271385533117
2023-04-19,333.34,334.96,332.96,333.77,167721804,0.0008,1,0.27,7922071257141,1769435780278591,0.0008095952023987607,1.1810014270813523,67.91229453615009,333.592,324.026,320.1263333333334,338.6457556751188,309.40624432488124
2023-04-20,332.42,333.65,331.18,332.66,176356265,-0.0033,0,-1.11,7756610382029,1762678054779924,-0.0033256434071364804,0.8758393458191196,65.24721634138922,333.506,324.8715,320.32466666666664,339.4347596282621,310.30824037173795
2023-04-21,332.08,332.49,329.56,330.94,146584565,-0.0052,0,-1.72,7684553699278,1749882060148722,-0.005170444297481036,0.4928523610239859,61.23701900147309,332.95799999999997,325.70349999999996,320.41416666666663,339.6438605046701,311.7631394953298
2023-04-24,329.99,330.35,328.06,328.7,133289353,-0.0068000000000000005,0,-2.24,7142860124855,1739470432645008,-0.006768598537499226,0.04685454960252322,56.37728839877508,331.914,326.496,320.4261666666667,339.16780871068397,313.824191289316
2023-04-25,329.7,329.88,322.47,324.48,163595334,-0.0128,0,-4.22,9016261436605,1718148349998803,-0.012838454517797304,-0.5417230503298516,48.55891754392974,330.11,326.902,320.45633333333336,338.7417864845683,315.06221351543167
2023-04-26,324.57,325.61,323.3,323.97,142148721,-0.0016,0,-0.51,7716581662836,1716644014273578,-0.0015717455621301335,-0.9508144599299744,47.698013429811375,328.15000000000003,327.25,320.5681666666667,338.28834770244924,316.21165229755076
2023-04-27,323.78,325.74,321.18,325.09,147056984,0.0034999999999999996,1,1.12,7293515304756,1724305721670383,0.0034571102262552778,-1.119772264465475,49.80275230016927,326.636,327.60200000000003,320.6331666666667,337.8662400595547,317.3377599404454
2023-04-28,327.35,328.56,324.77,326.46,156835928,0.0042,1,1.37,8398305719792,1729349514968028,0.004214217601279602,-1.1108553267524095,52.32980441563478,325.74,327.82349999999997,320.67533333333336,337.7839101823251,317.86308981767485
2023-05-02,326.99,329.49,326.74,329.09,113909989,0.008100000000000001,1,2.63,6302045225695,1744316309246538,0.00805611713533061,-0.9079752668109413,56.82348072480226,325.818,328.25899999999996,320.7291666666667,337.6233363886698,318.8946636113301
2023-05-03,326.99,327.93,325.83,326.52,103770971,-0.0078000000000000005,0,-2.57,5265714311621,1727312336281583,-0.007809413838159807,-0.9239405800866436,51.69525006550248,326.226,328.4975,320.8573333333333,337.41908478075317,319.57591521924684
2023-05-04,325.75,326.33,324.26,326.17,98920127,-0.0011,0,-0.35,5457241462310,1727018179036523,-0.0010719098370696178,-0.9324559443008584,51.01994607277696,326.666,328.62800000000004,320.95099999999996,337.3305412380618,319.9254587619383
2023-05-08,329.01,330.05,328.2,328.9,98841107,0.0084,1,2.73,5998697754667,1737229478650833,0.00836986847349519,-0.7371717750379188,55.86311525101674,327.428,329.18199999999996,321.00550000000004,336.33453689261125,322.02946310738866
2023-05-09,328.68,328.92,326.81,328.22,90984451,-0.0021,0,-0.68,5559999168999,1735274353333628,-0.0020674977196715183,-0.6403251953174482,54.4196799795597,327.78,329.425,321.06083333333333,336.0829681585425,322.76703184145754
2023-05-10,327.73,327.9,324.94,326.04,97556890,-0.0066,0,-2.18,5631541166336,1725030044946403,-0.006641886539516251,-0.7045213124914682,49.96260913892444,327.16999999999996,329.408,321.1,336.0986370399362,322.71736296006384
2023-05-11,327.18,328.43,325.28,325.28,99132850,-0.0023,0,-0.76,5725482132109,1719880429407573,-0.002331002331002474,-0.774063776419919,48.47212488030668,326.922,329.1285,321.15883333333335,336.0156424408216,322.24135755917837
2023-05-12,324.83,325.24,322.97,323.61,99540028,-0.0051,0,-1.67,5121699314972,1709762513241088,-0.005134038366945259,-0.8996215221960233,45.275902679802144,326.40999999999997,328.7045,321.1611666666667,335.84944919507245,321.55955080492754
2023-05-15,322.99,324.56,321.61,324.46,89271062,0.0026,1,0.85,4629262421491,1713447617271533,0.0026266184604923914,-0.8908356846857333,47.18483564957401,325.52200000000005,328.27299999999997,321.269,335.34846210506186,321.1975378949381
2023-05-16,327.01,327.72,324.6,325.31,104620587,0.0026,1,0.85,5270019282769,1715153850486050,0.00261973740985022,-0.7962760652364127,49.09706330165844,324.94,327.85450000000003,321.28916666666663,334.58282363967186,321.1261763603282
2023-05-17,325.61,327.54,324.82,326.61,92270295,0.004,1,1.3,4617095561012,1725048160966210,0.003996188251206512,-0.6223792495452701,51.96175071564544,325.054,327.489,321.3863333333333,333.6280289134493,321.3499710865506
2023-05-18,329.07,329.87,327.68,329.84,94713526,0.009899999999999999,1,3.23,4922322993564,1740186672795075,0.009889470622454821,-0.28328475532386643,58.248804435137714,325.966,327.306,321.52049999999997,332.9124905243982,321.69950947560176
2023-05-19,332.67,334.27,332.0,334.23,108741473,0.013300000000000001,1,4.39,6012181000060,1756630079916260,0.013309483385884224,0.21625070296380167,64.96091935547466,328.09000000000003,327.329,321.7316666666666,333.04409544978625,321.61390455021376
2023-05-22,334.5,337.66,333.43,336.27,111137782,0.0060999999999999995,1,2.04,5561375092177,1769855905326645,0.006103581366124988,0.6396965860369592,67.57000135448133,330.452,327.5095,322.0705,334.05445064917734,320.96454935082267
2023-05-23,337.32,338.54,336.37,337.09,88884243,0.0024,1,0.82,4998626833126,1777239837395640,0.002438516668153534,0.9139377167893579,68.58268198257556,332.808,327.817,322.3646666666666,335.4630240648436,320.17097593515643
2023-05-24,335.36,337.32,335.09,336.49,95146291,-0.0018,0,-0.6,4643421209115,1776730682423875,-0.00177994007535065,0.987579894579365,66.93563850460342,334.784,328.2065,322.6905,336.7354560322566,319.6775439677434
2023-05-25,337.72,338.2,334.98,335.35,94201019,-0.0034000000000000002,0,-1.14,5576695076533,1768145267745165,-0.0033879164313946886,0.8949176574441449,63.80052591458704,335.88599999999997,328.75,323.0473333333333,337.63763635620666,319.86236364379334
2023-05-26,336.87,338.06,335.89,337.11,106705040,0.0052,1,1.76,5943225774842,1773059903650255,0.0052482480990010405,0.8859080691801111,66.41583368064546,336.462,329.407,323.4191666666667,338.71676498093075,320.0972350190692
2023-05-30,340.53,341.74,339.73,341.5,130052607,0.013000000000000001,1,4.39,8211718592331,1791400573467905,0.013022455578297842,1.095623930261894,71.87419246267754,337.508,330.22749999999996,323.83983333333333,340.6917092391238,319.76329076087615
2023-05-31,341.55,342.51,339.04,339.12,191231879,-0.006999999999999999,0,-2.38,11285745206526,1784828901721595,-0.006969253294289879,0.9968962809959745,65.6450716549696,337.91400000000004,330.8605,324.21916666666664,341.85474481263554,319.86625518736446
2023-06-01,338.36,339.61,337.29,338.08,96806263,-0.0031,0,-1.04,5825987981250,1777813689235770,-0.003066761028544529,0.7932612227419935,63.072685498326464,338.232,331.31,324.50483333333335,342.70572375938286,319.91427624061714
2023-06-02,340.57,342.68,340.12,342.67,97314317,0.013600000000000001,1,4.59,6287544257730,1801108544466775,0.013576668244202672,0.8920325636798712,68.87056634874722,339.696,332.11749999999995,324.886,344.3025480097602,319.9324519902397
2023-06-05,344.89,344.95,343.04,343.91,117539485,0.0036,1,1.24,5859589381017,1810544292952920,0.0036186418420054434,0.9593463237002946,70.23040736285708,341.056,333.0045,325.3615,345.8911744740512,320.11782552594883
2023-06-07,344.76,345.63,343.03,343.22,115841143,-0.002,0,-0.69,6698467134916,1810240450539980,-0.0020063388677270533,0.8780597474096847,68.43884601850267,341.4,333.7205,325.8478333333333,347.19334895633295,320.2476510436671
2023-06-08,342.16,342.75,340.48,342.75,155259133,-0.0014000000000000002,0,-0.47,8223937557279,1806237612843395,-0.0013693840685276015,0.7199331460974503,67.1816851917107,342.12600000000003,334.447,326.38283333333334,348.21877272540326,320.67522727459675
2023-06-09,344.28,347.42,343.34,346.79,139698171,0.0118,1,4.04,7684517501450,1830032102669185,0.011787016776075854,0.8081107540230761,71.95116655367318,343.86800000000005,335.48449999999997,326.9425,349.68627802249273,321.2827219775072
2023-06-12,347.54,348.18,343.7,344.57,115930437,-0.0064,0,-2.22,5698323932948,1820594946451075,-0.006401568672683822,0.644704229308593,66.25322252201332,344.248,336.449,327.59233333333333,350.36490298903226,322.53309701096777
2023-06-13,346.92,347.46,345.38,346.39,119445575,0.0053,1,1.82,6632964983138,1829267523655540,0.005281945613373251,0.5885296347662736,68.45851204149028,344.744,337.588,328.2138333333333,350.826571826302,324.3494281736981
2023-06-14,346.49,346.88,343.69,344.65,124557596,-0.005,0,-1.74,7736321734067,1816731223006180,-0.005023239700915227,0.3739784404224107,64.14288096605777,345.03000000000003,338.5975,328.8181666666667,350.7090199293959,326.48598007060417
2023-06-15,345.93,346.58,342.72,343.19,117106186,-0.0042,0,-1.46,6745843526669,1808343352302765,-0.004236181633541225,0.08842356307925847,60.68593045630389,345.11800000000005,339.4915,329.33683333333335,350.093323003623,328.8896769963769
2023-06-16,345.09,345.35,343.13,345.17,153589066,0.0058,1,1.98,7736292797120,1818934089556390,0.0057693988752587355,-0.0073345603243311075,63.55462398072153,344.794,340.4195,329.9315,349.4868247984259,331.35217520157414
2023-06-19,344.36,344.55,341.98,343.13,120263306,-0.0059,0,-2.04,6963633810111,1805565319074875,-0.005910131239679095,-0.23564224787144816,58.79445691572669,344.506,341.084,330.47766666666666,348.7998496615828,333.3681503384172
2023-06-20,341.98,343.02,341.15,342.58,157399274,-0.0016,0,-0.55,7244523542477,1802426760584690,-0.0016028910325532886,-0.4394357726334377,57.543087863332374,343.744,341.50149999999996,330.9521666666667,348.56473233372276,334.43826766627717
